part,company,country,city,price,date,currency_name,price_amount,currency_symbol,exchange_rate_to_USD,standardized_USD
54868-5165,Rhycero,France,Arcueil,1102.43€,2017-09-08 12:35:23,EUR,1102.43,€,1.206,1329.53058
52343-025,Brainsphere,Portugal,Braga,767.95€,2017-09-08 12:54:34,EUR,767.95,€,1.206,926.1477
60505-2867,Bubblemix,Japan,Asaka,¥25383.45,2017-09-08 15:01:12,CNY,25383.45,¥,0.1547622103,3928.3988270395353
41163-428,Shufflebeat,Portugal,Porto,135.14€,2017-09-08 15:03:43,EUR,135.14,€,1.206,162.97884
49967-724,Buzzbean,Germany,Düsseldorf,595.18€,2017-09-08 15:38:09,EUR,595.18,€,1.206,717.78708
49738-105,Thoughtmix,Portugal,Amadora,402.12€,2017-09-08 15:45:14,EUR,402.12,€,1.206,484.95671999999996
49035-530,Thoughtmix,Portugal,Amadora,1202.96€,2017-09-08 18:24:59,EUR,1202.96,€,1.206,1450.76976
49738-105,Teklist,Netherlands,Arnhem,502.25€,2017-09-08 19:48:25,EUR,502.25,€,1.206,605.7135
68233-011,Ntags,Portugal,Lisbon,484.87€,2017-09-08 20:52:46,EUR,484.87,€,1.206,584.7532199999999
42254-213,Wordify,United States,New York,$272.63,2017-09-08 21:04:28,USD,272.63,$,1.0,272.63
54868-5165,Buzzbean,Germany,Düsseldorf,368.52€,2017-09-08 21:14:00,EUR,368.52,€,1.206,444.43512
49288-0285,Buzzbean,Germany,Düsseldorf,478.78€,2017-09-08 21:45:17,EUR,478.78,€,1.206,577.40868
51523-002,Chatterbridge,Spain,Barcelona,-521.7€,2017-09-09 04:05:49,EUR,-521.7,€,1.206,-629.1702
44946-1046,Twitterbeat,France,Annecy,402.78€,2017-09-09 04:37:14,EUR,402.78,€,1.206,485.75267999999994
55856-0003,Gabcube,Portugal,Almada,260.09€,2017-09-09 05:09:49,EUR,260.09,€,1.206,313.66853999999995
50458-560,Eimbee,France,Amiens,968.52€,2017-09-09 05:46:46,EUR,968.52,€,1.206,1168.03512
70253-307,Thoughtmix,Portugal,Amadora,920.09€,2017-09-09 08:49:51,EUR,920.09,€,1.206,1109.62854
37205-951,Thoughtmix,Portugal,Amadora,192.86€,2017-09-09 09:16:54,EUR,192.86,€,1.206,232.58916000000002
49348-574,Buzzbean,Germany,Düsseldorf,299.75€,2017-09-09 10:01:09,EUR,299.75,€,1.206,361.4985
55700-014,Brainsphere,Portugal,Braga,595.67€,2017-09-09 10:50:12,EUR,595.67,€,1.206,718.3780199999999
16590-177,Zooxo,United Kingdom,London,£339.57,2017-09-09 11:49:58,GBP,339.57,£,1.3213831792,448.70208616094396
62670-4404,Brainsphere,Portugal,Braga,588.02€,2017-09-09 12:24:16,EUR,588.02,€,1.206,709.15212
65044-3014,Ntags,Portugal,Lisbon,770.3€,2017-09-09 13:48:05,EUR,770.3,€,1.206,928.9817999999999
0268-6107,Wordify,United States,New York,$542.96,2017-09-09 14:40:45,USD,542.96,$,1.0,542.96
0268-6107,Ntags,Portugal,Lisbon,495.99€,2017-09-09 15:41:59,EUR,495.99,€,1.206,598.16394
55700-014,Lajo,Greece,Thessaloniki,675.01€,2017-09-09 17:48:33,EUR,675.01,€,1.206,814.06206
51523-002,Lajo,Greece,Thessaloniki,625.29€,2017-09-09 23:18:47,EUR,625.29,€,1.206,754.0997399999999
16477-306,Roodel,Portugal,Aranhas,704.38€,2017-09-10 00:52:46,EUR,704.38,€,1.206,849.48228
59779-601,Chatterbridge,Spain,Barcelona,34.2€,2017-09-10 01:28:53,EUR,34.2,€,1.206,41.245200000000004
0228-2167,Zooxo,United Kingdom,London,£1050.64,2017-09-10 02:18:00,GBP,1050.64,£,1.3213831792,1388.298023394688
16590-177,Wordify,United States,New York,$1414.13,2017-09-10 02:25:06,USD,1414.13,$,1.0,1414.13
21695-931,Thoughtmix,Portugal,Amadora,393.35€,2017-09-10 04:11:55,EUR,393.35,€,1.206,474.3801
48951-4042,Roodel,Portugal,Aranhas,173.59€,2017-09-10 05:49:07,EUR,173.59,€,1.206,209.34954
62670-4404,Thoughtmix,Portugal,Amadora,682.99€,2017-09-10 05:52:22,EUR,682.99,€,1.206,823.68594
62011-0219,Thoughtmix,Portugal,Amadora,789.54€,2017-09-10 09:36:19,EUR,789.54,€,1.206,952.1852399999999
54973-9150,Thoughtmix,Portugal,Amadora,951.3€,2017-09-10 11:05:55,EUR,951.3,€,1.206,1147.2677999999999
54973-9150,Zooxo,United Kingdom,London,£799.12,2017-09-10 11:57:35,GBP,799.12,£,1.3213831792,1055.9437261623038
49520-501,Twitterbeat,France,Annecy,630.78€,2017-09-10 12:45:59,EUR,630.78,€,1.206,760.7206799999999
76335-006,Twitterbeat,France,Annecy,327.62€,2017-09-10 14:19:43,EUR,327.62,€,1.206,395.10972
51346-145,Flipstorm,Greece,Athens,931.83€,2017-09-10 14:31:08,EUR,931.83,€,1.206,1123.78698
35356-325,Avaveo,France,Nice,638.74€,2017-09-10 14:33:25,EUR,638.74,€,1.206,770.32044
10578-049,Brainsphere,Portugal,Braga,520.36€,2017-09-10 15:36:02,EUR,520.36,€,1.206,627.55416
51346-145,Thoughtmix,Portugal,Amadora,1026.8€,2017-09-10 17:01:39,EUR,1026.8,€,1.206,1238.3208
62011-0219,Eimbee,France,Amiens,859.82€,2017-09-10 17:39:32,EUR,859.82,€,1.206,1036.94292
60505-2867,Roodel,Portugal,Aranhas,156.95€,2017-09-10 19:26:34,EUR,156.95,€,1.206,189.28169999999997
0603-6134,Buzzbean,Germany,Düsseldorf,821.27€,2017-09-10 19:37:55,EUR,821.27,€,1.206,990.4516199999999
49349-106,Twitterbeat,France,Annecy,1443.2€,2017-09-10 19:48:31,EUR,1443.2,€,1.206,1740.4992
62756-707,Thoughtmix,Portugal,Amadora,289.86€,2017-09-10 20:14:26,EUR,289.86,€,1.206,349.57116
61398-0828,Twitterbeat,France,Annecy,324.74€,2017-09-10 20:21:23,EUR,324.74,€,1.206,391.63644
49520-501,Ntags,Portugal,Lisbon,683.71€,2017-09-10 22:15:06,EUR,683.71,€,1.206,824.55426
49288-0285,Twitterbeat,France,Annecy,1089.93€,2017-09-11 00:00:10,EUR,1089.93,€,1.1997,1307.589021
67544-356,Twitterbeat,France,Annecy,1003.62€,2017-09-11 04:15:05,EUR,1003.62,€,1.1997,1204.0429139999999
0615-7679,Thoughtmix,Portugal,Amadora,313.28€,2017-09-11 06:16:03,EUR,313.28,€,1.1997,375.84201599999994
65044-3014,Thoughtmix,Portugal,Amadora,823.32€,2017-09-11 06:23:51,EUR,823.32,€,1.1997,987.7370040000001
76314-002,Riffpath,Greece,Heraklion,447.04€,2017-09-11 06:34:32,EUR,447.04,€,1.1997,536.313888
0268-1401,Twitterbeat,France,Annecy,1011.45€,2017-09-11 07:45:36,EUR,1011.45,€,1.1997,1213.436565
54868-0823,Buzzbean,Germany,Düsseldorf,148.25€,2017-09-11 08:13:32,EUR,148.25,€,1.1997,177.855525
50458-560,Yozio,Greece,Patras,735.59€,2017-09-11 11:15:00,EUR,735.59,€,1.1997,882.4873230000001
21695-931,Roodel,Portugal,Aranhas,684.8€,2017-09-11 16:10:13,EUR,684.8,€,1.1997,821.5545599999999
76335-006,Thoughtmix,Portugal,Amadora,419.99€,2017-09-11 16:28:28,EUR,419.99,€,1.1997,503.862003
55289-164,Chatterbridge,Spain,Barcelona,256.06€,2017-09-11 17:03:16,EUR,256.06,€,1.1997,307.195182
0268-6107,Ntags,Portugal,Lisbon,487.43€,2017-09-11 17:42:36,EUR,487.43,€,1.1997,584.769771
76454-100,Zooxo,United Kingdom,London,£101.5,2017-09-11 19:30:13,GBP,101.5,£,1.3216193886,134.1443679429
49349-106,Twitterbeat,France,Annecy,947.04€,2017-09-11 20:21:36,EUR,947.04,€,1.1997,1136.163888
62670-4404,Shufflebeat,Portugal,Porto,413.81€,2017-09-11 22:15:50,EUR,413.81,€,1.1997,496.447857
13537-259,Yozio,Greece,Patras,869.9€,2017-09-11 22:48:59,EUR,869.9,€,1.1997,1043.61903
67544-356,Zooxo,United Kingdom,London,£566.4,2017-09-11 23:53:00,GBP,566.4,£,1.3216193886,748.56522170304
49967-724,Chatterbridge,Spain,Barcelona,456.79€,2017-09-12 03:25:27,EUR,456.79,€,1.1933,545.0875070000001
0268-6107,Roodel,Portugal,Aranhas,482.62€,2017-09-12 04:12:21,EUR,482.62,€,1.1933,575.910446
49348-574,Twitterbeat,France,Annecy,311.5€,2017-09-12 06:26:34,EUR,311.5,€,1.1933,371.71295000000003
58668-4281,Thoughtmix,Portugal,Amadora,1010.58€,2017-09-12 06:28:29,EUR,1010.58,€,1.1933,1205.9251140000001
58596-001,Shufflebeat,Portugal,Porto,499.99€,2017-09-12 07:06:38,EUR,499.99,€,1.1933,596.638067
70253-307,Zooxo,United Kingdom,London,£899.8,2017-09-12 07:12:58,GBP,899.8,£,1.3276886446,1194.6542424110798
0268-6107,Flipstorm,France,Nanterre,491.57€,2017-09-12 08:19:47,EUR,491.57,€,1.1933,586.590481
51531-9500,Yozio,Greece,Patras,1007.16€,2017-09-12 08:55:38,EUR,1007.16,€,1.1933,1201.844028
0603-6134,Zooxo,United Kingdom,London,£734.56,2017-09-12 11:46:03,GBP,734.56,£,1.3276886446,975.266970777376
17156-617,Shufflebeat,Portugal,Porto,813.76€,2017-09-12 12:13:44,EUR,813.76,€,1.1933,971.059808
49288-0655,Shufflebeat,Portugal,Porto,209.83€,2017-09-12 13:12:14,EUR,209.83,€,1.1933,250.39013900000003
76454-100,Chatterbridge,Spain,Barcelona,163.33€,2017-09-12 13:14:07,EUR,163.33,€,1.1933,194.90168900000003
54868-6311,Ntags,Portugal,Lisbon,304.34€,2017-09-12 13:58:05,EUR,304.34,€,1.1933,363.16892199999995
13537-259,Twitterbeat,France,Annecy,673.3€,2017-09-12 14:15:21,EUR,673.3,€,1.1933,803.44889
51346-145,Zoonder,United States,Boston,$1041.78,2017-09-12 15:09:45,USD,1041.78,$,1.0,1041.78
0268-1401,Gabcube,Portugal,Almada,859.01€,2017-09-12 15:20:57,EUR,859.01,€,1.1933,1025.056633
0268-1401,Thoughtmix,Portugal,Amadora,1148.09€,2017-09-12 19:33:52,EUR,1148.09,€,1.1933,1370.015797
54868-5165,Shufflebeat,Portugal,Porto,813.27€,2017-09-12 21:03:11,EUR,813.27,€,1.1933,970.475091
0268-1604,Ntags,Portugal,Lisbon,139.26€,2017-09-12 23:19:00,EUR,139.26,€,1.1933,166.178958
70253-307,Eimbee,France,Amiens,1006.36€,2017-09-13 00:05:37,EUR,1006.36,€,1.1979,1205.518644
54973-9150,Shufflebeat,Portugal,Porto,931.97€,2017-09-13 00:19:35,EUR,931.97,€,1.1979,1116.406863
0268-6107,Shufflebeat,Portugal,Porto,463.74€,2017-09-13 01:31:39,EUR,463.74,€,1.1979,555.514146
70253-307,Lajo,Greece,Thessaloniki,995.48€,2017-09-13 01:43:46,EUR,995.48,€,1.1979,1192.485492
17156-617,Brainsphere,Portugal,Braga,1149.24€,2017-09-13 01:47:07,EUR,1149.24,€,1.1979,1376.674596
55289-164,Buzzbean,Germany,Düsseldorf,371.45€,2017-09-13 01:50:10,EUR,371.45,€,1.1979,444.959955
54092-515,Roodel,Portugal,Aranhas,765.44€,2017-09-13 05:05:28,EUR,765.44,€,1.1979,916.920576
0268-1604,Teklist,Netherlands,Arnhem,136.57€,2017-09-13 05:31:43,EUR,136.57,€,1.1979,163.59720299999998
0268-1604,Zooxo,United Kingdom,London,£98.7,2017-09-13 05:49:42,GBP,98.7,£,1.3274159769,131.01595692003
0268-1401,Thoughtmix,Portugal,Amadora,1124.56€,2017-09-13 06:35:04,EUR,1124.56,€,1.1979,1347.110424
52343-025,Thoughtmix,Portugal,Amadora,751.28€,2017-09-13 06:37:48,EUR,751.28,€,1.1979,899.958312
62670-4404,Riffpath,Greece,Heraklion,469.8€,2017-09-13 06:42:24,EUR,469.8,€,1.1979,562.77342
68233-011,Teklist,Netherlands,Arnhem,469.24€,2017-09-13 10:11:28,EUR,469.24,€,1.1979,562.102596
58118-5060,Chatterbridge,Spain,Barcelona,199.16€,2017-09-13 11:45:41,EUR,199.16,€,1.1979,238.57376399999998
0268-1604,Thoughtmix,Portugal,Amadora,146.11€,2017-09-13 15:51:24,EUR,146.11,€,1.1979,175.025169
55566-2100,Thoughtmix,Portugal,Amadora,616.94€,2017-09-13 16:00:32,EUR,616.94,€,1.1979,739.0324260000001
21695-931,Thoughtmix,Portugal,Amadora,614.69€,2017-09-13 19:22:00,EUR,614.69,€,1.1979,736.3371510000001
68084-595,Buzzbean,Germany,Düsseldorf,184.94€,2017-09-13 19:41:39,EUR,184.94,€,1.1979,221.539626
51346-145,Shufflebeat,Portugal,Porto,931.46€,2017-09-13 20:10:50,EUR,931.46,€,1.1979,1115.795934
48951-4042,Brainsphere,Portugal,Braga,222.34€,2017-09-13 20:46:18,EUR,222.34,€,1.1979,266.341086
37205-992,Wordify,United States,New York,$1370.2,2017-09-13 22:48:00,USD,1370.2,$,1.0,1370.2
37205-992,Zoonder,United States,Boston,$452.56,2017-09-13 23:52:42,USD,452.56,$,1.0,452.56
0185-0373,Realpoint,Portugal,Lisbon,1007.22€,2017-09-14 00:22:56,EUR,1007.22,€,1.1885,1197.08097
16590-177,Shufflebeat,Portugal,Porto,686.9€,2017-09-14 00:47:53,EUR,686.9,€,1.1885,816.38065
54868-0823,Shufflebeat,Portugal,Porto,162.46€,2017-09-14 02:46:43,EUR,162.46,€,1.1885,193.08371
55700-014,Zooxo,United Kingdom,London,£554.7,2017-09-14 03:23:56,GBP,554.7,£,1.333550262,739.7203303314001
52125-136,Realpoint,Portugal,Lisbon,500.25€,2017-09-14 04:36:06,EUR,500.25,€,1.1885,594.5471249999999
16590-177,Eimbee,France,Amiens,1756.72€,2017-09-14 05:39:47,EUR,1756.72,€,1.1885,2087.86172
13537-468,Zooxo,United Kingdom,London,£676.93,2017-09-14 06:14:07,GBP,676.93,£,1.333550262,902.7201788556599
51346-145,Twitterbeat,France,Annecy,913.42€,2017-09-14 07:55:03,EUR,913.42,€,1.1885,1085.5996699999998
55566-2100,Thoughtmix,Portugal,Amadora,141.75€,2017-09-14 11:02:47,EUR,141.75,€,1.1885,168.46987499999997
52125-444,Lajo,Greece,Thessaloniki,283.93€,2017-09-14 12:44:59,EUR,283.93,€,1.1885,337.450805
44946-1046,Twitterbeat,France,Annecy,421.5€,2017-09-14 13:15:23,EUR,421.5,€,1.1885,500.95275
68462-565,Brainsphere,Portugal,Braga,726.04€,2017-09-14 13:39:09,EUR,726.04,€,1.1885,862.8985399999999
68084-172,Thoughtmix,Portugal,Amadora,625.96€,2017-09-14 17:25:43,EUR,625.96,€,1.1885,743.95346
76117-001,Twitterbeat,France,Annecy,1091.34€,2017-09-14 17:35:44,EUR,1091.34,€,1.1885,1297.05759
52343-025,Brainsphere,Portugal,Braga,814.72€,2017-09-14 18:23:05,EUR,814.72,€,1.1885,968.29472
21695-267,Zooxo,United Kingdom,London,£234.6,2017-09-14 21:30:50,GBP,234.6,£,1.333550262,312.8508914652
21695-267,Lajo,Greece,Thessaloniki,223.4€,2017-09-14 21:53:16,EUR,223.4,€,1.1885,265.5109
36987-1697,Shufflebeat,Portugal,Porto,1067.31€,2017-09-14 23:52:45,EUR,1067.31,€,1.1885,1268.4979349999999
17156-617,Chatterbridge,Spain,Barcelona,813.99€,2017-09-15 00:16:10,EUR,813.99,€,1.1963,973.7762369999999
41163-428,Twitterbeat,France,Annecy,110.72€,2017-09-15 04:13:26,EUR,110.72,€,1.1963,132.45433599999998
76314-002,Twitterbeat,France,Annecy,434.38€,2017-09-15 08:25:42,EUR,434.38,€,1.1963,519.648794
49349-106,Twitterbeat,France,Annecy,765.2€,2017-09-15 10:12:03,EUR,765.2,€,1.1963,915.40876
63629-2733,Shufflebeat,Portugal,Porto,259.79€,2017-09-15 10:40:32,EUR,259.79,€,1.1963,310.78677700000003
16590-177,Twitterbeat,France,Annecy,635.71€,2017-09-15 12:08:41,EUR,635.71,€,1.1963,760.499873
36800-952,Shufflebeat,Portugal,Porto,249.78€,2017-09-15 13:25:35,EUR,249.78,€,1.1963,298.81181399999997
49520-501,Voomm,France,Paris,759.02€,2017-09-15 14:24:12,EUR,759.02,€,1.1963,908.0156259999999
24286-1562,Shufflebeat,Portugal,Porto,294.1€,2017-09-15 14:51:36,EUR,294.1,€,1.1963,351.83183
62011-0219,Twitterbeat,France,Annecy,798.29€,2017-09-15 17:21:07,EUR,798.29,€,1.1963,954.9943269999999
10237-832,Gabcube,Portugal,Almada,639.55€,2017-09-15 17:23:58,EUR,639.55,€,1.1963,765.0936649999999
35356-325,Thoughtmix,Portugal,Amadora,529.39€,2017-09-15 17:48:28,EUR,529.39,€,1.1963,633.3092569999999
52343-025,Yozio,Greece,Patras,942.86€,2017-09-15 20:34:29,EUR,942.86,€,1.1963,1127.9434179999998
54868-6311,Twitterbeat,France,Annecy,368.9€,2017-09-15 21:30:27,EUR,368.9,€,1.1963,441.31506999999993
62011-0219,Thoughtmix,Portugal,Amadora,790.17€,2017-09-16 01:51:59,EUR,790.17,€,1.1963,945.2803709999998
35356-325,Zooxo,United Kingdom,London,£847.93,2017-09-16 05:29:22,GBP,847.93,£,1.3587678748,1152.140044079164
49348-574,Thoughtmix,Portugal,Amadora,321.77€,2017-09-16 06:59:37,EUR,321.77,€,1.1963,384.93345099999993
68084-172,Brainsphere,Portugal,Braga,506.65€,2017-09-16 07:28:52,EUR,506.65,€,1.1963,606.1053949999999
49967-724,Thoughtmix,Portugal,Amadora,546.17€,2017-09-16 13:08:40,EUR,546.17,€,1.1963,653.383171
68752-024,Wordify,United States,New York,$868.86,2017-09-16 13:10:01,USD,868.86,$,1.0,868.86
43419-018,Twitterbeat,France,Annecy,382.95€,2017-09-16 13:26:34,EUR,382.95,€,1.1963,458.12308499999995
68180-121,Thoughtmix,Portugal,Amadora,1279.27€,2017-09-16 14:46:11,EUR,1279.27,€,1.1963,1530.3907009999998
68084-595,Wordify,United States,New York,$213.0,2017-09-16 15:19:02,USD,213.0,$,1.0,213.0
51060-032,Zooxo,United Kingdom,London,£590.85,2017-09-16 17:57:03,GBP,590.85,£,1.3587678748,802.82799882558
10237-832,Thoughtmix,Portugal,Amadora,375.95€,2017-09-16 18:20:54,EUR,375.95,€,1.1963,449.74898499999995
0699-7041,Twitterbeat,France,Annecy,719.11€,2017-09-16 21:21:02,EUR,719.11,€,1.1963,860.271293
58118-5060,Yozio,Greece,Patras,269.42€,2017-09-16 22:55:53,EUR,269.42,€,1.1963,322.307146
67544-356,Teklist,Netherlands,Arnhem,669.61€,2017-09-16 23:08:06,EUR,669.61,€,1.1963,801.054443
21695-931,Ntags,Portugal,Lisbon,341.09€,2017-09-16 23:08:53,EUR,341.09,€,1.1963,408.04596699999996
54868-6311,Thoughtmix,Portugal,Amadora,468.52€,2017-09-17 02:20:12,EUR,468.52,€,1.1963,560.490476
42254-213,Brainsphere,Portugal,Braga,252.55€,2017-09-17 03:18:22,EUR,252.55,€,1.1963,302.125565
68180-121,Zoonder,United States,Boston,$1157.25,2017-09-17 04:35:40,USD,1157.25,$,1.0,1157.25
55154-5057,Ntags,Portugal,Lisbon,41.41€,2017-09-17 04:43:43,EUR,41.41,€,1.1963,49.538782999999995
49967-724,Brainsphere,Portugal,Braga,497.4€,2017-09-17 05:35:02,EUR,497.4,€,1.1963,595.0396199999999
52125-444,Shufflebeat,Portugal,Porto,280.22€,2017-09-17 06:24:04,EUR,280.22,€,1.1963,335.227186
49738-105,Zoonder,United States,Boston,$518.69,2017-09-17 08:04:05,USD,518.69,$,1.0,518.69
49348-574,Thoughtmix,Portugal,Amadora,287.69€,2017-09-17 09:34:11,EUR,287.69,€,1.1963,344.163547
54868-5165,Ntags,Portugal,Lisbon,851.61€,2017-09-17 09:44:21,EUR,851.61,€,1.1963,1018.781043
52959-433,Eimbee,France,Amiens,327.28€,2017-09-17 09:58:26,EUR,327.28,€,1.1963,391.52506399999993
55856-0003,Thoughtmix,Portugal,Amadora,418.16€,2017-09-17 11:02:50,EUR,418.16,€,1.1963,500.244808
62011-0219,Ntags,Portugal,Lisbon,777.8€,2017-09-17 11:41:13,EUR,777.8,€,1.1963,930.4821399999998
17156-617,Twitterbeat,France,Annecy,1244.49€,2017-09-17 11:43:40,EUR,1244.49,€,1.1963,1488.783387
58596-001,Chatterbridge,Spain,Barcelona,443.53€,2017-09-17 12:33:59,EUR,443.53,€,1.1963,530.594939
63629-2733,Ntags,Portugal,Lisbon,124.97€,2017-09-17 13:56:30,EUR,124.97,€,1.1963,149.501611
62670-4404,Zooxo,United Kingdom,London,£508.52,2017-09-17 14:25:25,GBP,508.52,£,1.3587678748,690.960639693296
37205-951,Twitterbeat,France,Annecy,181.36€,2017-09-17 14:58:58,EUR,181.36,€,1.1963,216.960968
10237-832,Ntags,Portugal,Lisbon,607.93€,2017-09-17 15:39:44,EUR,607.93,€,1.1963,727.2666589999999
68084-595,Eimbee,France,Amiens,320.97€,2017-09-17 17:05:36,EUR,320.97,€,1.1963,383.976411
51531-9500,Ntags,Portugal,Lisbon,927.46€,2017-09-17 18:40:11,EUR,927.46,€,1.1963,1109.520398
10237-832,Brainsphere,Portugal,Braga,370.44€,2017-09-17 18:41:49,EUR,370.44,€,1.1963,443.15737199999995
49348-574,Teklist,Netherlands,Arnhem,273.87€,2017-09-17 19:10:35,EUR,273.87,€,1.1963,327.630681
68752-024,Zooxo,United Kingdom,London,£832.43,2017-09-17 19:58:49,GBP,832.43,£,1.3587678748,1131.079142019764
49349-314,Wordify,United States,New York,$544.59,2017-09-17 20:16:36,USD,544.59,$,1.0,544.59
58118-5060,Ntags,Portugal,Lisbon,355.69€,2017-09-17 20:33:38,EUR,355.69,€,1.1963,425.51194699999996
68462-565,Eimbee,France,Amiens,732.99€,2017-09-17 21:07:43,EUR,732.99,€,1.1963,876.8759369999999
68084-172,Buzzbean,Germany,Düsseldorf,120.57€,2017-09-18 00:29:22,EUR,120.57,€,1.1948,144.057036
0699-7041,Zooxo,United Kingdom,London,£863.5,2017-09-18 01:04:33,GBP,863.5,£,1.3538349971,1169.03651999585
68752-024,Zooxo,United Kingdom,London,£760.26,2017-09-18 02:24:12,GBP,760.26,£,1.3538349971,1029.266594895246
98132-889,Brainsphere,Portugal,Braga,197.71€,2017-09-18 04:14:49,EUR,197.71,€,1.1948,236.22390800000002
76314-002,Shufflebeat,Portugal,Porto,456.11€,2017-09-18 05:21:59,EUR,456.11,€,1.1948,544.960228
51531-9500,Gabcube,Portugal,Almada,936.01€,2017-09-18 06:05:28,EUR,936.01,€,1.1948,1118.344748
0268-1401,Shufflebeat,Portugal,Porto,1055.91€,2017-09-18 06:18:13,EUR,1055.91,€,1.1948,1261.6012680000001
55154-5057,Brainsphere,Portugal,Braga,292.12€,2017-09-18 06:31:51,EUR,292.12,€,1.1948,349.02497600000004
0268-1401,Zooxo,United Kingdom,London,£879.38,2017-09-18 07:39:26,GBP,879.38,£,1.3538349971,1190.5354197497982
35356-325,Yozio,Greece,Patras,713.73€,2017-09-18 10:27:12,EUR,713.73,€,1.1948,852.7646040000001
55154-5057,Zoonder,United States,Boston,$457.73,2017-09-18 12:48:23,USD,457.73,$,1.0,457.73
58596-001,Realpoint,Portugal,Lisbon,457.69€,2017-09-18 17:07:34,EUR,457.69,€,1.1948,546.848012
59779-601,Ntags,Portugal,Lisbon,243.45€,2017-09-18 19:18:07,EUR,243.45,€,1.1948,290.87406
62011-0219,Thoughtmix,Portugal,Amadora,733.42€,2017-09-18 20:25:19,EUR,733.42,€,1.1948,876.290216
52380-1102,Gabcube,Portugal,Almada,609.36€,2017-09-18 20:27:12,EUR,609.36,€,1.1948,728.0633280000001
55856-0003,Twitterbeat,France,Annecy,430.62€,2017-09-18 21:05:15,EUR,430.62,€,1.1948,514.504776
76454-100,Shufflebeat,Portugal,Porto,120.92€,2017-09-18 21:46:46,EUR,120.92,€,1.1948,144.47521600000002
0615-7679,Twitterbeat,France,Annecy,230.21€,2017-09-18 22:34:18,EUR,230.21,€,1.1948,275.054908
54973-9150,Zooxo,United Kingdom,London,£728.7,2017-09-18 23:57:46,GBP,728.7,£,1.3538349971,986.5395623867702
49349-106,Wordify,United States,New York,$653.97,2017-09-19 03:23:21,USD,653.97,$,1.0,653.97
0268-1401,Twitterbeat,France,Annecy,1524.66€,2017-09-19 04:20:34,EUR,1524.66,€,1.1972,1825.3229520000002
51523-002,Thoughtmix,Portugal,Amadora,1002.55€,2017-09-19 05:55:19,EUR,1002.55,€,1.1972,1200.25286
10237-832,Zooxo,United Kingdom,London,£670.94,2017-09-19 07:23:44,GBP,670.94,£,1.3509060956,906.3769357818642
49348-574,Shufflebeat,Portugal,Porto,222.77€,2017-09-19 07:54:44,EUR,222.77,€,1.1972,266.700244
54868-0823,Thoughtmix,Portugal,Amadora,167.61€,2017-09-19 08:18:26,EUR,167.61,€,1.1972,200.66269200000002
49349-471,Twitterbeat,France,Annecy,1010.75€,2017-09-19 09:40:31,EUR,1010.75,€,1.1972,1210.0699
51138-049,Roodel,Portugal,Aranhas,640.52€,2017-09-19 09:53:47,EUR,640.52,€,1.1972,766.830544
68233-011,Buzzbean,Germany,Düsseldorf,464.23€,2017-09-19 10:16:54,EUR,464.23,€,1.1972,555.776156
10267-2529,Ntags,Portugal,Lisbon,395.78€,2017-09-19 11:51:20,EUR,395.78,€,1.1972,473.827816
55856-0003,Yozio,Greece,Patras,607.47€,2017-09-19 12:44:47,EUR,607.47,€,1.1972,727.263084
